0, 0.6049154334038055, 0.0857362300157547
1, 0.7119450317124736, 0.06835944205522537
2, 0.7455954897815363, 0.06382022798061371
3, 0.7675299506694856, 0.06118137389421463
4, 0.7691155743481325, 0.06104693561792374
5, 0.7639182522903453, 0.06357859820127487
6, 0.7875264270613108, 0.0604730062186718
7, 0.8017970401691332, 0.05876374617218971
8, 0.818093727977449, 0.05603831261396408
9, 0.8365926708949964, 0.054236382246017456
10, 0.7859408033826638, 0.06120249629020691
11, 0.7377554615926709, 0.06622585654258728
12, 0.7863812544045102, 0.059336502104997635
13, 0.7678823114869626, 0.06276901066303253
14, 0.7574876673713883, 0.06333781033754349
15, 0.7885835095137421, 0.06047189235687256
16, 0.7913143058491896, 0.059450265020132065
17, 0.7996828752642706, 0.06038358062505722
18, 0.8035588442565187, 0.05814645066857338
19, 0.8063777307963355, 0.05639501288533211
20, 0.8147463002114165, 0.05716153606772423
21, 0.7858527131782945, 0.060811880975961685
22, 0.7838266384778013, 0.06110299751162529
23, 0.8235553206483439, 0.05706489086151123
24, 0.7803030303030303, 0.059706393629312515
25, 0.7781007751937985, 0.060120392590761185
26, 0.8118393234672304, 0.05645286291837692
27, 0.818093727977449, 0.05656867474317551
28, 0.8140415785764623, 0.05723945423960686
29, 0.7823291050035236, 0.06093352660536766
30, 0.7048978153629316, 0.07006511092185974
31, 0.6976744186046512, 0.07206765562295914
32, 0.7447145877378436, 0.06431551277637482
33, 0.7795102184637068, 0.05851773917675018
34, 0.7933403805496829, 0.05841343477368355
35, 0.8192389006342494, 0.05553141236305237
36, 0.8317477096546864, 0.053802914917469025
37, 0.8380902043692742, 0.054045792669057846
38, 0.8483086680761099, 0.05443034693598747
39, 0.8440803382663847, 0.054331760853528976
40, 0.7943093727977449, 0.061614442616701126
41, 0.8260218463706835, 0.05581401661038399
42, 0.8400281888653982, 0.05598300322890282
43, 0.8392353770260746, 0.05547663941979408
44, 0.8568534178999295, 0.05258508399128914
45, 0.8942917547568711, 0.04962354525923729
46, 0.8890944326990838, 0.05083258077502251
47, 0.909707540521494, 0.048216912895441055
48, 0.9016913319238901, 0.047486089169979095
49, 0.9153453136011276, 0.046639617532491684
