               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  23,            0.010615,           0.0073646,           0.0058945,             0.35845,             0.73299,             0.47701,             0.28217,            0.015979,           0.0036968,           0.0054404,           0.0031841,           0.0031841,           0.0031841
                  24,            0.010541,           0.0073109,           0.0059465,             0.40171,              0.7125,             0.46971,             0.28897,            0.015978,           0.0036144,           0.0054645,            0.003177,            0.003177,            0.003177
                  25,            0.010318,           0.0072987,           0.0059667,             0.38546,             0.76607,             0.50441,             0.32126,            0.014732,           0.0036219,           0.0054199,           0.0031699,           0.0031699,           0.0031699
                  26,            0.010114,           0.0071864,           0.0059713,             0.38712,               0.775,             0.49758,             0.31099,            0.014666,           0.0035991,           0.0054159,           0.0031628,           0.0031628,           0.0031628
                  27,            0.010115,           0.0072461,           0.0060983,             0.35964,             0.65833,             0.42867,             0.24214,            0.019802,           0.0037059,           0.0055865,           0.0031558,           0.0031558,           0.0031558
                  28,            0.009887,           0.0071158,           0.0060808,             0.37506,             0.77083,             0.44833,             0.26755,            0.016763,           0.0035141,           0.0055327,           0.0031487,           0.0031487,           0.0031487
                  29,           0.0097784,           0.0070632,           0.0058389,             0.36901,               0.775,             0.53021,             0.34845,            0.014167,           0.0035613,           0.0053679,           0.0031416,           0.0031416,           0.0031416
                  30,           0.0096648,           0.0069347,            0.005922,             0.39523,             0.74583,             0.51183,             0.33848,            0.017379,           0.0036248,           0.0055029,           0.0031345,           0.0031345,           0.0031345
                  31,           0.0093423,           0.0067771,            0.006088,              0.2648,             0.54167,              0.3964,             0.22618,            0.024154,           0.0035859,           0.0055807,           0.0031274,           0.0031274,           0.0031274
                  32,            0.009602,            0.007066,           0.0059517,             0.33752,             0.67917,             0.43883,             0.25961,            0.018939,           0.0035817,           0.0054399,           0.0031203,           0.0031203,           0.0031203
                  33,           0.0094655,           0.0069538,           0.0058047,              0.3932,                 0.7,             0.48536,             0.30012,            0.017187,           0.0036295,           0.0053798,           0.0031132,           0.0031132,           0.0031132
                  34,           0.0092457,            0.007068,            0.006134,             0.39776,             0.81667,             0.56574,             0.38212,            0.012205,           0.0034453,           0.0052657,           0.0031062,           0.0031062,           0.0031062
                  35,           0.0090714,             0.00684,           0.0059493,             0.40471,             0.82917,             0.54408,             0.37066,            0.012929,           0.0035103,           0.0053463,           0.0030991,           0.0030991,           0.0030991
                  36,           0.0094189,           0.0069301,           0.0058113,             0.40825,             0.82083,             0.56071,             0.37049,            0.012781,           0.0035497,           0.0052627,            0.003092,            0.003092,            0.003092
                  37,           0.0091053,           0.0070216,           0.0058878,             0.40567,             0.71667,             0.50125,             0.34827,            0.014401,           0.0037707,           0.0053885,           0.0030849,           0.0030849,           0.0030849
                  38,           0.0090897,           0.0069796,           0.0058455,              0.3916,             0.75952,             0.53906,             0.35546,            0.014656,            0.003537,           0.0053218,           0.0030778,           0.0030778,           0.0030778
                  39,           0.0089314,           0.0069148,           0.0059705,              0.3793,               0.725,              0.4964,             0.31575,            0.015089,           0.0033927,           0.0053737,           0.0030707,           0.0030707,           0.0030707
                  40,           0.0089891,           0.0066445,           0.0057021,             0.37918,              0.5375,             0.47091,             0.30144,            0.018144,           0.0034803,           0.0054613,           0.0030636,           0.0030636,           0.0030636
                  41,           0.0088441,           0.0068465,           0.0057627,              0.3865,             0.62743,             0.48068,             0.27887,            0.019061,           0.0035657,           0.0054409,           0.0030566,           0.0030566,           0.0030566
                  42,           0.0086831,           0.0067689,           0.0058363,             0.43209,             0.82917,              0.5545,             0.36114,            0.013072,           0.0033828,           0.0053317,           0.0030495,           0.0030495,           0.0030495
                  43,           0.0087993,           0.0069423,           0.0059561,             0.46218,             0.80435,             0.58813,              0.3995,            0.012736,           0.0034094,           0.0052854,           0.0030424,           0.0030424,           0.0030424
                  44,           0.0085805,           0.0067765,           0.0057964,             0.44326,             0.80968,             0.60382,             0.40847,            0.011866,           0.0033425,           0.0051341,           0.0030353,           0.0030353,           0.0030353
                  45,           0.0087176,            0.006961,           0.0057941,             0.46261,               0.825,             0.60635,             0.40515,            0.012463,           0.0034357,           0.0051865,           0.0030282,           0.0030282,           0.0030282
                  46,           0.0085916,           0.0068846,           0.0057082,              0.4384,             0.65833,             0.53644,             0.35028,            0.015447,           0.0035781,            0.005217,           0.0030211,           0.0030211,           0.0030211
                  47,           0.0086357,           0.0067816,           0.0057354,             0.47664,             0.78026,             0.59241,             0.39533,            0.012327,             0.00344,           0.0050536,            0.003014,            0.003014,            0.003014
                  48,           0.0083403,           0.0067727,           0.0058384,             0.51663,             0.67917,             0.61119,             0.40733,            0.013223,           0.0035076,           0.0050658,           0.0030069,           0.0030069,           0.0030069
                  49,           0.0084428,            0.006576,           0.0056973,             0.54587,                0.65,             0.58311,             0.36332,            0.014654,            0.003521,           0.0051447,           0.0029999,           0.0029999,           0.0029999
                  50,           0.0083842,           0.0067617,           0.0056652,             0.49375,             0.77149,             0.64643,             0.44487,            0.011168,           0.0033385,           0.0050113,           0.0029928,           0.0029928,           0.0029928
                  51,           0.0083252,            0.006602,           0.0056066,             0.59793,             0.73333,             0.63488,              0.4306,             0.01226,           0.0033735,           0.0050285,           0.0029857,           0.0029857,           0.0029857
                  52,           0.0085828,           0.0067258,           0.0056148,             0.55591,             0.67083,              0.6215,             0.42649,             0.01212,           0.0034131,           0.0049889,           0.0029786,           0.0029786,           0.0029786
                  53,           0.0082815,           0.0067673,           0.0056271,             0.56286,               0.575,             0.56898,             0.35529,            0.015189,           0.0034763,           0.0051632,           0.0029715,           0.0029715,           0.0029715
                  54,           0.0083033,            0.006578,           0.0055237,             0.57552,               0.625,             0.63227,             0.41562,            0.012668,           0.0034033,           0.0049509,           0.0029644,           0.0029644,           0.0029644
                  55,           0.0083347,           0.0067664,            0.005535,             0.63178,             0.60624,             0.66697,             0.44518,            0.012333,           0.0033837,           0.0048144,           0.0029573,           0.0029573,           0.0029573
                  56,           0.0081624,           0.0066328,           0.0056008,             0.52961,             0.63993,             0.61262,             0.40004,            0.013667,           0.0033452,           0.0050193,           0.0029503,           0.0029503,           0.0029503
                  57,           0.0083115,           0.0065174,            0.005465,             0.58366,             0.55568,             0.61889,             0.42022,            0.014379,           0.0033919,           0.0049408,           0.0029432,           0.0029432,           0.0029432
                  58,           0.0081841,           0.0065861,           0.0053576,             0.63607,             0.69559,              0.6945,             0.48746,            0.011136,           0.0034044,           0.0046714,           0.0029361,           0.0029361,           0.0029361
                  59,           0.0083138,           0.0066255,           0.0053151,             0.54447,                0.55,             0.62183,             0.42643,            0.012324,           0.0034924,           0.0048517,            0.002929,            0.002929,            0.002929
                  60,            0.008173,            0.006568,           0.0053927,             0.60439,             0.63855,              0.6494,             0.42988,            0.011878,           0.0035282,           0.0048791,           0.0029219,           0.0029219,           0.0029219
                  61,           0.0081422,            0.006537,           0.0053785,             0.56216,               0.602,             0.57388,              0.3709,            0.014623,           0.0035319,           0.0049189,           0.0029148,           0.0029148,           0.0029148
                  62,           0.0083252,           0.0065987,           0.0053487,             0.64241,              0.6125,             0.67579,             0.45799,            0.011899,            0.003311,           0.0048211,           0.0029077,           0.0029077,           0.0029077
                  63,           0.0080483,           0.0064323,           0.0051975,             0.58723,             0.61084,             0.65252,             0.46004,            0.011836,           0.0032579,           0.0047092,           0.0029007,           0.0029007,           0.0029007
                  64,           0.0082344,           0.0065935,            0.005243,             0.65031,                 0.7,             0.69429,             0.46413,            0.012294,           0.0033066,           0.0043375,           0.0028936,           0.0028936,           0.0028936
                  65,           0.0079436,           0.0065252,           0.0050453,              0.6072,              0.6524,              0.6487,             0.44381,            0.012076,           0.0034181,           0.0045549,           0.0028865,           0.0028865,           0.0028865
                  66,           0.0082339,           0.0062993,           0.0050656,             0.59329,             0.57806,             0.65823,              0.4446,            0.012988,           0.0034154,           0.0047843,           0.0028794,           0.0028794,           0.0028794
                  67,           0.0079875,           0.0063886,           0.0048696,              0.6068,             0.75833,             0.67782,             0.43483,            0.012342,           0.0032574,           0.0046811,           0.0028723,           0.0028723,           0.0028723
                  68,           0.0078335,           0.0064151,           0.0049948,             0.73307,             0.65833,             0.74106,             0.50304,            0.011111,           0.0034241,           0.0042675,           0.0028652,           0.0028652,           0.0028652
                  69,           0.0079375,           0.0063791,           0.0048982,             0.63983,             0.63419,             0.69225,             0.46992,            0.012103,           0.0035859,           0.0045128,           0.0028581,           0.0028581,           0.0028581
                  70,           0.0080172,           0.0064947,           0.0050301,             0.56589,             0.64807,             0.59552,             0.39073,            0.014298,           0.0036407,            0.004763,           0.0028511,           0.0028511,           0.0028511
                  71,            0.007902,           0.0063764,           0.0050142,             0.55191,                0.65,             0.55742,             0.35698,            0.015369,           0.0037734,           0.0048191,            0.002844,            0.002844,            0.002844
                  72,           0.0080113,           0.0064217,           0.0047759,             0.65005,             0.68333,             0.71666,                0.48,            0.011508,           0.0033354,           0.0044069,           0.0028369,           0.0028369,           0.0028369
                  73,           0.0079045,           0.0065363,           0.0048712,             0.59923,              0.7152,             0.67033,              0.4664,            0.011811,            0.003304,           0.0045889,           0.0028298,           0.0028298,           0.0028298
                  74,           0.0080892,           0.0063455,           0.0048816,             0.62867,             0.66361,             0.73019,             0.50164,            0.011468,           0.0035244,           0.0043279,           0.0028227,           0.0028227,           0.0028227
                  75,           0.0079454,           0.0063392,           0.0047371,             0.54015,             0.62658,             0.64324,             0.45429,            0.012028,           0.0034564,           0.0047971,           0.0028156,           0.0028156,           0.0028156
                  76,           0.0077017,           0.0067435,           0.0049273,             0.66499,             0.71721,             0.72612,             0.50469,            0.011351,           0.0033073,           0.0042843,           0.0028085,           0.0028085,           0.0028085
                  77,           0.0076074,           0.0062511,           0.0047087,             0.62553,             0.63496,             0.67152,             0.47677,            0.011655,           0.0033898,           0.0046724,           0.0028014,           0.0028014,           0.0028014
                  78,           0.0079514,           0.0065088,           0.0045336,             0.65266,              0.6625,             0.70204,             0.48869,            0.012521,            0.003303,           0.0041289,           0.0027944,           0.0027944,           0.0027944
                  79,           0.0077442,           0.0063953,           0.0045492,              0.6343,             0.70417,              0.7078,             0.49541,             0.01123,           0.0034467,           0.0040983,           0.0027873,           0.0027873,           0.0027873
                  80,           0.0078978,           0.0063204,           0.0045762,             0.71733,             0.62917,             0.70944,             0.49876,            0.010979,           0.0033986,            0.004024,           0.0027802,           0.0027802,           0.0027802
                  81,           0.0076127,           0.0062964,           0.0043872,             0.59478,             0.71667,             0.65272,             0.43715,             0.01226,           0.0035056,           0.0045334,           0.0027731,           0.0027731,           0.0027731
                  82,           0.0076236,           0.0064265,           0.0047002,             0.58775,             0.66838,             0.65353,             0.45398,            0.012189,           0.0032585,           0.0047483,            0.002766,            0.002766,            0.002766
                  83,           0.0075975,           0.0063125,           0.0043867,             0.60766,             0.65654,             0.68123,             0.46667,            0.011014,            0.003315,            0.004684,           0.0027589,           0.0027589,           0.0027589
                  84,           0.0077671,           0.0063247,           0.0043504,             0.58908,              0.6625,             0.62273,             0.40623,            0.013165,           0.0034685,           0.0044424,           0.0027518,           0.0027518,           0.0027518
                  85,           0.0077033,           0.0064056,           0.0044554,             0.59932,             0.67802,             0.71538,             0.48828,            0.011139,           0.0033042,           0.0041695,           0.0027448,           0.0027448,           0.0027448
                  86,           0.0074647,           0.0062365,           0.0043687,             0.62478,             0.65015,             0.64043,             0.43241,            0.012326,            0.003495,           0.0040187,           0.0027377,           0.0027377,           0.0027377
                  87,           0.0077159,           0.0063671,           0.0044256,             0.61743,                0.65,             0.62201,             0.39585,            0.014935,           0.0034598,            0.004318,           0.0027306,           0.0027306,           0.0027306
                  88,           0.0077782,           0.0066082,           0.0041143,             0.67931,             0.69723,             0.72224,             0.50995,            0.011439,           0.0033983,           0.0041473,           0.0027235,           0.0027235,           0.0027235
                  89,           0.0077106,           0.0064202,           0.0041921,             0.61604,             0.70417,             0.64309,             0.43649,            0.012484,           0.0033497,           0.0045579,           0.0027164,           0.0027164,           0.0027164
                  90,           0.0074937,           0.0061775,           0.0039551,             0.62561,             0.70662,             0.69447,              0.4687,             0.01193,           0.0035584,           0.0038355,           0.0027093,           0.0027093,           0.0027093
                  91,           0.0077525,            0.006275,            0.003991,             0.64257,             0.74331,             0.72157,             0.48339,            0.011605,            0.003375,           0.0038805,           0.0027022,           0.0027022,           0.0027022
                  92,           0.0075735,           0.0063232,           0.0039525,             0.58934,              0.6875,             0.66266,             0.45636,            0.010923,           0.0032687,           0.0043719,           0.0026952,           0.0026952,           0.0026952
                  93,           0.0077258,           0.0065052,           0.0039657,             0.59645,             0.68517,             0.65424,             0.44348,            0.011349,            0.003433,           0.0046157,           0.0026881,           0.0026881,           0.0026881
                  94,           0.0076229,           0.0063207,           0.0042095,             0.55808,             0.66667,             0.66555,             0.45773,            0.011838,           0.0034462,             0.00427,            0.002681,            0.002681,            0.002681
                  95,           0.0076674,              0.0063,           0.0039363,             0.57707,             0.70756,             0.62729,             0.42139,            0.013859,            0.003384,            0.004788,           0.0026739,           0.0026739,           0.0026739
                  96,           0.0073579,           0.0063862,            0.004064,             0.64146,              0.7125,             0.70027,               0.483,            0.011126,           0.0033152,           0.0042168,           0.0026668,           0.0026668,           0.0026668
                  97,           0.0073947,           0.0062829,           0.0042171,             0.65374,              0.6336,             0.69117,             0.47644,             0.01104,           0.0032929,           0.0040973,           0.0026597,           0.0026597,           0.0026597
                  98,           0.0075125,           0.0061901,           0.0040323,             0.60502,             0.70632,             0.67243,             0.45247,            0.011252,           0.0033299,           0.0044356,           0.0026526,           0.0026526,           0.0026526
                  99,           0.0072966,           0.0061971,           0.0039463,             0.66309,             0.68513,             0.70188,             0.48083,            0.012166,           0.0033813,            0.004024,           0.0026455,           0.0026455,           0.0026455
                 100,           0.0074943,           0.0063344,           0.0038471,             0.60941,             0.71905,             0.69515,             0.48651,            0.010344,           0.0033849,           0.0040931,           0.0026385,           0.0026385,           0.0026385
                 101,            0.007502,           0.0061935,           0.0038779,              0.6186,             0.67083,             0.69558,             0.46177,            0.012035,            0.003406,           0.0042581,           0.0026314,           0.0026314,           0.0026314
                 102,           0.0075036,           0.0060688,            0.003672,             0.65224,             0.67917,             0.68794,             0.46317,            0.011765,           0.0034002,             0.00452,           0.0026243,           0.0026243,           0.0026243
                 103,           0.0074026,           0.0064774,           0.0040142,             0.59646,             0.65231,             0.61602,             0.40576,            0.014536,           0.0033759,            0.004952,           0.0026172,           0.0026172,           0.0026172
                 104,           0.0074619,           0.0061504,           0.0036492,             0.57807,              0.6625,             0.65034,              0.4562,            0.011227,           0.0032872,           0.0049579,           0.0026101,           0.0026101,           0.0026101
                 105,           0.0073488,           0.0060362,           0.0039421,             0.58998,             0.70833,             0.67267,             0.45432,            0.011119,           0.0033897,           0.0047842,            0.002603,            0.002603,            0.002603
                 106,           0.0074393,           0.0062755,           0.0039496,             0.57849,             0.74167,             0.66722,             0.44126,            0.011618,           0.0033874,           0.0044478,           0.0025959,           0.0025959,           0.0025959
                 107,           0.0072781,           0.0058957,           0.0038162,             0.61036,              0.6875,             0.70787,             0.48687,             0.01045,           0.0032942,            0.004426,           0.0025889,           0.0025889,           0.0025889
                 108,           0.0073476,            0.006272,           0.0035535,             0.56711,             0.70417,              0.6571,              0.4606,            0.011015,           0.0032037,           0.0047038,           0.0025818,           0.0025818,           0.0025818
                 109,           0.0072777,           0.0061906,           0.0036109,             0.60785,             0.75833,             0.70408,             0.49229,             0.01149,           0.0033187,           0.0040422,           0.0025747,           0.0025747,           0.0025747
                 110,           0.0072501,           0.0061869,           0.0036107,             0.58769,             0.68333,             0.66297,             0.45181,            0.011429,           0.0033147,           0.0047416,           0.0025676,           0.0025676,           0.0025676
                 111,           0.0071603,           0.0061914,           0.0035763,             0.70457,              0.6875,             0.72124,             0.49494,            0.010643,           0.0033231,           0.0040632,           0.0025605,           0.0025605,           0.0025605
                 112,           0.0072831,           0.0062515,           0.0034971,             0.59266,             0.73193,             0.70663,             0.48199,             0.01123,           0.0034117,           0.0043483,           0.0025534,           0.0025534,           0.0025534
                 113,           0.0073631,           0.0062279,           0.0035621,             0.52767,               0.594,             0.64885,             0.45423,            0.011182,           0.0033654,           0.0049657,           0.0025463,           0.0025463,           0.0025463
                 114,           0.0071875,           0.0060873,            0.003436,             0.56841,             0.72553,             0.68117,             0.46809,            0.010604,           0.0033245,           0.0045535,           0.0025393,           0.0025393,           0.0025393
                 115,           0.0071904,           0.0062326,           0.0032496,             0.67764,             0.64583,             0.72557,             0.48428,            0.010565,           0.0033401,           0.0043375,           0.0025322,           0.0025322,           0.0025322
                 116,           0.0072235,           0.0059643,           0.0033703,             0.65653,              0.7375,             0.74504,             0.50832,             0.01062,           0.0033612,            0.003946,           0.0025251,           0.0025251,           0.0025251
                 117,           0.0073113,           0.0061035,           0.0033186,             0.68188,              0.6697,             0.75107,             0.51345,             0.01064,            0.003292,            0.003887,            0.002518,            0.002518,            0.002518
                 118,           0.0072089,           0.0062824,           0.0034467,             0.68766,             0.69997,             0.72822,             0.50187,            0.010941,           0.0032279,           0.0040293,           0.0025109,           0.0025109,           0.0025109
                 119,           0.0073001,           0.0062308,           0.0032901,             0.62292,             0.59684,             0.63922,              0.4159,            0.015234,           0.0036101,           0.0044691,           0.0025038,           0.0025038,           0.0025038
                 120,           0.0071429,           0.0063185,           0.0033048,             0.69537,             0.72083,             0.72387,             0.50182,            0.011717,           0.0031826,           0.0040185,           0.0024967,           0.0024967,           0.0024967
                 121,           0.0073107,           0.0061979,           0.0034015,             0.60951,             0.76667,             0.72853,             0.49631,            0.010953,           0.0033254,           0.0038714,           0.0024897,           0.0024897,           0.0024897
                 122,           0.0072827,           0.0062265,           0.0033209,             0.69902,             0.65697,             0.73804,             0.51789,            0.010446,           0.0032882,           0.0037856,           0.0024826,           0.0024826,           0.0024826
                 123,           0.0072285,           0.0060228,           0.0032584,             0.67962,             0.63565,             0.65835,             0.47416,            0.012315,           0.0032027,           0.0045999,           0.0024755,           0.0024755,           0.0024755
                 124,           0.0072118,           0.0061428,           0.0032393,              0.6669,             0.74377,             0.72279,             0.48679,            0.011018,           0.0032505,           0.0040059,           0.0024684,           0.0024684,           0.0024684
                 125,           0.0070775,           0.0062096,           0.0032906,             0.59258,             0.70417,             0.65235,             0.44591,            0.011717,           0.0034921,           0.0046187,           0.0024613,           0.0024613,           0.0024613
                 126,            0.007096,           0.0061607,           0.0031028,             0.73914,             0.70535,             0.73455,              0.5118,            0.010716,           0.0032894,           0.0037753,           0.0024542,           0.0024542,           0.0024542
                 127,           0.0070897,           0.0062161,           0.0033941,             0.65418,             0.64064,             0.66714,             0.46107,            0.011445,            0.003305,           0.0044252,           0.0024471,           0.0024471,           0.0024471
                 128,           0.0071073,            0.006123,           0.0032477,             0.58178,             0.69167,             0.70357,             0.48986,            0.010766,           0.0033929,           0.0041651,             0.00244,             0.00244,             0.00244
                 129,           0.0070207,           0.0062155,           0.0030257,             0.71452,             0.65876,             0.73168,             0.50922,            0.010562,           0.0033316,           0.0038816,            0.002433,            0.002433,            0.002433
                 130,           0.0071306,           0.0060816,           0.0031394,             0.64614,             0.71602,              0.7188,             0.49031,            0.010758,            0.003318,           0.0039649,           0.0024259,           0.0024259,           0.0024259
                 131,           0.0070412,           0.0063743,            0.003173,             0.62331,               0.725,             0.67733,             0.45294,            0.012102,           0.0033811,           0.0045691,           0.0024188,           0.0024188,           0.0024188
                 132,           0.0070637,           0.0060316,           0.0029035,              0.6134,             0.71591,             0.69516,             0.48141,            0.010774,            0.003309,           0.0043457,           0.0024117,           0.0024117,           0.0024117
                 133,            0.007044,           0.0061176,           0.0030341,             0.59829,              0.7375,             0.70523,             0.49354,            0.010806,           0.0033235,           0.0043194,           0.0024046,           0.0024046,           0.0024046
                 134,           0.0069586,           0.0061173,           0.0033081,             0.70836,             0.69583,             0.69298,             0.47912,            0.012261,           0.0033859,           0.0038922,           0.0023975,           0.0023975,           0.0023975
                 135,           0.0068205,           0.0060341,           0.0031143,             0.64284,             0.73304,              0.6946,             0.47489,             0.01171,           0.0033123,           0.0044539,           0.0023904,           0.0023904,           0.0023904
                 136,           0.0067756,           0.0057987,           0.0029539,             0.60833,             0.70833,             0.71238,             0.49387,            0.010615,           0.0032167,           0.0044252,           0.0023834,           0.0023834,           0.0023834
                 137,           0.0071074,           0.0060077,           0.0030302,              0.6169,             0.71435,             0.68547,             0.47246,            0.010777,           0.0033378,           0.0043804,           0.0023763,           0.0023763,           0.0023763
                 138,           0.0067901,           0.0059997,           0.0030802,             0.56409,             0.72917,             0.65684,             0.44928,            0.010952,           0.0033314,           0.0046244,           0.0023692,           0.0023692,           0.0023692
                 139,           0.0069062,           0.0061559,           0.0029194,              0.5526,             0.70417,             0.69857,             0.48129,             0.01088,           0.0033032,             0.00442,           0.0023621,           0.0023621,           0.0023621
                 140,           0.0070051,           0.0061533,           0.0029287,             0.57055,             0.71093,             0.67496,             0.47185,            0.011067,           0.0032965,           0.0043883,            0.002355,            0.002355,            0.002355
                 141,           0.0068973,           0.0059215,           0.0029532,             0.62236,              0.6625,             0.68552,             0.47839,            0.010759,           0.0032709,           0.0043827,           0.0023479,           0.0023479,           0.0023479
                 142,           0.0068807,            0.005937,           0.0027786,             0.57303,             0.68188,                0.65,             0.45378,            0.010975,           0.0034731,             0.00479,           0.0023408,           0.0023408,           0.0023408
                 143,           0.0069902,            0.006122,            0.002803,             0.66557,             0.65833,              0.7068,             0.47601,            0.011394,           0.0034165,           0.0042671,           0.0023338,           0.0023338,           0.0023338
                 144,           0.0068218,           0.0061863,           0.0028691,              0.6307,             0.65833,             0.71424,             0.49331,            0.010935,           0.0033987,           0.0039686,           0.0023267,           0.0023267,           0.0023267
                 145,           0.0067106,           0.0058213,           0.0026759,             0.62338,              0.7125,             0.70735,             0.48273,            0.010775,           0.0033494,           0.0044037,           0.0023196,           0.0023196,           0.0023196
                 146,           0.0068525,           0.0059977,           0.0027995,             0.59734,             0.70951,              0.7059,             0.46679,            0.010988,           0.0033643,           0.0047946,           0.0023125,           0.0023125,           0.0023125
                 147,            0.006833,            0.006038,           0.0027461,             0.59312,             0.72539,             0.70855,             0.49327,            0.010584,           0.0033269,           0.0046352,           0.0023054,           0.0023054,           0.0023054
                 148,           0.0068329,            0.005974,           0.0027309,             0.58428,             0.67917,             0.71041,             0.49396,            0.010773,           0.0032926,           0.0044549,           0.0022983,           0.0022983,           0.0022983
                 149,           0.0068957,           0.0059384,           0.0026218,             0.59208,             0.66846,             0.67659,             0.46443,            0.010828,            0.003319,           0.0047361,           0.0022912,           0.0022912,           0.0022912
                 150,           0.0067738,           0.0058906,           0.0026147,             0.61784,             0.68057,             0.70876,             0.49775,            0.010426,           0.0033359,           0.0044193,           0.0022842,           0.0022842,           0.0022842
                 151,           0.0069168,           0.0059905,           0.0026669,             0.55704,             0.66744,             0.64165,             0.43143,            0.011169,           0.0034204,           0.0049296,           0.0022771,           0.0022771,           0.0022771
                 152,           0.0066356,           0.0058747,            0.002516,             0.69516,               0.675,             0.73722,              0.5058,            0.010633,           0.0034019,           0.0038849,             0.00227,             0.00227,             0.00227
                 153,            0.006672,           0.0059573,           0.0028443,             0.60227,               0.725,             0.69679,             0.46146,             0.01146,           0.0035054,           0.0042581,           0.0022629,           0.0022629,           0.0022629
