epoch,accuracy,loss,val_accuracy,val_loss
32,0.5540199875831604,1.2913289070129395,0.5692999958992004,1.2961077690124512
33,0.5575799942016602,1.2743760347366333,0.5586000084877014,1.322318434715271
34,0.5783600211143494,1.2183558940887451,0.5860000252723694,1.244916558265686
35,0.5828400254249573,1.2016149759292603,0.5590999722480774,1.37562894821167
36,0.5867199897766113,1.1937947273254395,0.5570999979972839,1.4290602207183838
37,0.5771600008010864,1.2206215858459473,0.5679000020027161,1.3695768117904663
38,0.5989599823951721,1.176967740058899,0.578000009059906,1.313966155052185
39,0.5842999815940857,1.210623025894165,0.5291000008583069,1.4570311307907104
40,0.5865200161933899,1.2038371562957764,0.5616999864578247,1.3875095844268799
41,0.5973799824714661,1.1706569194793701,0.5672000050544739,1.3774328231811523
42,0.5903800129890442,1.1944977045059204,0.5740000009536743,1.3049523830413818
43,0.5909000039100647,1.1783783435821533,0.6057999730110168,1.248356580734253
44,0.5920600295066833,1.186646580696106,0.5936999917030334,1.323336124420166
45,0.5765200257301331,1.2233225107192993,0.5526000261306763,1.3223098516464233
46,0.5823400020599365,1.221112847328186,0.5774999856948853,1.299272894859314
47,0.5700600147247314,1.2584933042526245,0.5845999717712402,1.2878345251083374
48,0.603879988193512,1.164894461631775,0.46720001101493835,1.6201801300048828
49,0.5657399892807007,1.2661601305007935,0.5360000133514404,1.410396933555603
50,0.5687000155448914,1.2543010711669922,0.5583999752998352,1.3543275594711304
51,0.5817000269889832,1.2226589918136597,0.5648000240325928,1.3017864227294922
52,0.5807200074195862,1.2380709648132324,0.5967000126838684,1.252578854560852
53,0.6060600280761719,1.158345103263855,0.6083999872207642,1.1588854789733887
54,0.606440007686615,1.1544833183288574,0.4059999883174896,2.0242886543273926
55,0.5116999745368958,1.4021310806274414,0.4120999872684479,1.8301069736480713
56,0.5248399972915649,1.3505382537841797,0.4717999994754791,1.7143640518188477
57,0.5636199712753296,1.2587766647338867,0.5472999811172485,1.3574459552764893
58,0.5666800141334534,1.25516939163208,0.5485000014305115,1.3207134008407593
59,0.5860199928283691,1.2058746814727783,0.5231999754905701,1.4112341403961182
60,0.5913000106811523,1.1937074661254883,0.5898000001907349,1.270371913909912
61,0.5964999794960022,1.1896891593933105,0.532800018787384,1.4581756591796875
62,0.595300018787384,1.192428469657898,0.5989000201225281,1.2170820236206055
63,0.6208199858665466,1.110175609588623,0.6205000281333923,1.1279549598693848
64,0.6173400282859802,1.1295058727264404,0.6115000247955322,1.1849467754364014
65,0.6288999915122986,1.08994722366333,0.6323000192642212,1.1171586513519287
66,0.6392199993133545,1.053126335144043,0.620199978351593,1.218533992767334
67,0.6323999762535095,1.0769288539886475,0.5989000201225281,1.224228858947754
68,0.6031799912452698,1.167798399925232,0.6233999729156494,1.123462200164795
69,0.6216800212860107,1.1057209968566895,0.6273000240325928,1.1869126558303833
70,0.615880012512207,1.1295768022537231,0.6014999747276306,1.2462177276611328
71,0.6284000277519226,1.0918099880218506,0.6273000240325928,1.1767593622207642
72,0.6267600059509277,1.0923348665237427,0.6036999821662903,1.1973481178283691
73,0.636139988899231,1.0769041776657104,0.619700014591217,1.1527897119522095
74,0.6487600207328796,1.0440471172332764,0.6403999924659729,1.0912164449691772
75,0.6547399759292603,1.0343012809753418,0.5741000175476074,1.3245183229446411
76,0.648639976978302,1.0407674312591553,0.6018000245094299,1.2302000522613525
77,0.6518399715423584,1.0206865072250366,0.6129999756813049,1.1679579019546509
78,0.6462200284004211,1.0527081489562988,0.6317999958992004,1.1304103136062622
79,0.6454799771308899,1.059423565864563,0.6359999775886536,1.1233892440795898
80,0.6507400274276733,1.0380661487579346,0.5041999816894531,1.7041398286819458
81,0.6121000051498413,1.1656094789505005,0.6344000101089478,1.083638310432434
82,0.6397799849510193,1.0720731019973755,0.6366999745368958,1.1231673955917358
83,0.6312400102615356,1.0909242630004883,0.6301000118255615,1.1312668323516846
84,0.6041799783706665,1.1795941591262817,0.5748999714851379,1.3896734714508057
85,0.567520022392273,1.256547212600708,0.5755000114440918,1.3213530778884888
86,0.613860011100769,1.1348025798797607,0.6309000253677368,1.1407873630523682
87,0.643559992313385,1.0479371547698975,0.6410999894142151,1.0954875946044922
88,0.6559200286865234,1.0227115154266357,0.6353999972343445,1.1532827615737915
89,0.6513000130653381,1.0378451347351074,0.6183000206947327,1.1721469163894653
90,0.6409599781036377,1.0546321868896484,0.6255000233650208,1.1485850811004639
91,0.6399000287055969,1.0695072412490845,0.6351000070571899,1.1034746170043945
92,0.6459400057792664,1.0532363653182983,0.6383000016212463,1.1022063493728638
93,0.6597999930381775,1.0038354396820068,0.6678000092506409,1.0027830600738525
94,0.6845200061798096,0.9265070557594299,0.6769999861717224,0.9692462086677551
95,0.6906200051307678,0.9052367806434631,0.6789000034332275,0.9796841740608215
96,0.6960200071334839,0.9007941484451294,0.6603000164031982,1.0359526872634888
97,0.7012799978256226,0.876092791557312,0.6940000057220459,0.9111080169677734
98,0.7017199993133545,0.8742182850837708,0.6872000098228455,0.9385850429534912
99,0.710319995880127,0.8480437994003296,0.6909000277519226,0.9324559569358826
100,0.7096800208091736,0.8472471833229065,0.6851000189781189,0.9632885456085205
101,0.7151200175285339,0.8373988270759583,0.6988000273704529,0.8986371159553528
102,0.7201200127601624,0.8193261027336121,0.7049999833106995,0.8917060494422913
103,0.7230799794197083,0.8131374716758728,0.696399986743927,0.9435794949531555
104,0.7236599922180176,0.8145888447761536,0.6539999842643738,1.0769253969192505
105,0.7313600182533264,0.7900263071060181,0.7009999752044678,0.9130082726478577
106,0.7334399819374084,0.77629554271698,0.6945000290870667,0.9341632127761841
107,0.7354599833488464,0.778776228427887,0.6998000144958496,0.9017738103866577
108,0.7371600270271301,0.7744975090026855,0.7121999859809875,0.8595007658004761
109,0.7373600006103516,0.7711279392242432,0.7067000269889832,0.8911893367767334
110,0.7422999739646912,0.7598775625228882,0.7081999778747559,0.911247193813324
111,0.7490400075912476,0.7362659573554993,0.7156000137329102,0.8675863146781921
112,0.7473199963569641,0.7482547163963318,0.6923999786376953,0.9671072959899902
113,0.7546600103378296,0.7259595394134521,0.707099974155426,0.9234944581985474
114,0.7480000257492065,0.7448684573173523,0.710099995136261,0.9015796184539795
115,0.7524200081825256,0.7344951629638672,0.6434000134468079,1.1739445924758911
116,0.7510200142860413,0.7356343865394592,0.7135999798774719,0.8773090839385986
117,0.7654399871826172,0.7031065821647644,0.7146999835968018,0.9179646372795105
118,0.7644400000572205,0.6938526034355164,0.7145000100135803,0.8963367342948914
119,0.769599974155426,0.6864345073699951,0.713100016117096,0.9190923571586609
120,0.7693799734115601,0.6832742691040039,0.7121999859809875,0.9041543006896973
121,0.7573800086975098,0.7204678058624268,0.7113000154495239,0.9170306921005249
122,0.7598000168800354,0.7126143574714661,0.7328000068664551,0.8384309411048889
123,0.7754999995231628,0.6719566583633423,0.703499972820282,0.9145021438598633
124,0.7667400240898132,0.6933677196502686,0.7289000153541565,0.8447310328483582
125,0.7768800258636475,0.6602850556373596,0.7330999970436096,0.8231210112571716
126,0.7869600057601929,0.635647714138031,0.7312999963760376,0.841971218585968
127,0.7831199765205383,0.6452062726020813,0.7346000075340271,0.807744562625885
128,0.7850199937820435,0.6405967473983765,0.7250000238418579,0.8633678555488586
129,0.7803599834442139,0.6501928567886353,0.7412999868392944,0.8190774321556091
130,0.7865800261497498,0.6244978308677673,0.7325999736785889,0.8487287163734436
131,0.7892400026321411,0.6264629364013672,0.6990000009536743,0.9837746024131775
132,0.785319983959198,0.6425990462303162,0.7389000058174133,0.8231536149978638
133,0.7916200160980225,0.611574113368988,0.7319999933242798,0.8675177693367004
134,0.788320004940033,0.6285193562507629,0.7355999946594238,0.8348574042320251
135,0.7903000116348267,0.6286532878875732,0.7383999824523926,0.8347942233085632
136,0.8007000088691711,0.5939193367958069,0.7412999868392944,0.8246135711669922
137,0.7889000177383423,0.6279571652412415,0.727400004863739,0.8779630064964294
138,0.7900400161743164,0.6263982057571411,0.7444999814033508,0.8036299347877502
139,0.7965999841690063,0.6045280694961548,0.7400000095367432,0.8325161337852478
140,0.7572000026702881,0.7260743975639343,0.6850000023841858,0.9896183609962463
141,0.770799994468689,0.6878527998924255,0.7465999722480774,0.796093761920929
142,0.7926200032234192,0.6231141090393066,0.7336000204086304,0.8492350578308105
143,0.7986400127410889,0.5984565019607544,0.7436000108718872,0.8124220967292786
144,0.809220016002655,0.569142758846283,0.7541999816894531,0.7833067178726196
145,0.813040018081665,0.5586873292922974,0.748199999332428,0.8275797963142395
146,0.7991600036621094,0.5976597666740417,0.7267000079154968,0.9252697229385376
147,0.7841799855232239,0.6499248743057251,0.7153000235557556,0.9221965670585632
148,0.7984200119972229,0.6017462611198425,0.6819000244140625,1.0433905124664307
149,0.7768399715423584,0.6683107018470764,0.7389000058174133,0.874884843826294
150,0.7725800275802612,0.6813710927963257,0.7286999821662903,0.8571733236312866
151,0.7896000146865845,0.6328306198120117,0.7221999764442444,0.908213198184967
152,0.7919600009918213,0.6209402084350586,0.7379000186920166,0.8432599902153015
153,0.8044400215148926,0.5803098082542419,0.7268000245094299,0.8877445459365845
154,0.8075600266456604,0.5754948258399963,0.7530999779701233,0.8141915798187256
155,0.8131800293922424,0.5568892955780029,0.7515000104904175,0.7849384546279907
156,0.8184400200843811,0.5425122380256653,0.7560999989509583,0.8200527429580688
157,0.8072400093078613,0.5793318748474121,0.7494999766349792,0.8434087634086609
158,0.816860020160675,0.5443363785743713,0.7401999831199646,0.8648838996887207
159,0.8182399868965149,0.5400548577308655,0.748199999332428,0.8323558568954468
160,0.8144800066947937,0.5550978779792786,0.7516000270843506,0.8045706748962402
161,0.7973399758338928,0.6154640913009644,0.7401999831199646,0.8587151169776917
162,0.7742000222206116,0.6799802184104919,0.7476999759674072,0.800186812877655
163,0.8004400134086609,0.5994669198989868,0.7566999793052673,0.7848823070526123
164,0.8123199939727783,0.5567876696586609,0.7483000159263611,0.7979121804237366
165,0.8244199752807617,0.5264818072319031,0.7477999925613403,0.8317687511444092
166,0.8276200294494629,0.5126355290412903,0.754800021648407,0.8146035671234131
167,0.8230000138282776,0.5333171486854553,0.7577000260353088,0.789454460144043
168,0.8274800181388855,0.5143839716911316,0.7487999796867371,0.81376051902771
169,0.8316199779510498,0.5053221583366394,0.7627000212669373,0.7937204837799072
170,0.822920024394989,0.5282663702964783,0.7573999762535095,0.8058675527572632
171,0.8287799954414368,0.5143217444419861,0.7121000289916992,0.9598593711853027
172,0.8242200016975403,0.5294657945632935,0.7577999830245972,0.8000948429107666
173,0.8228200078010559,0.5330197811126709,0.7483000159263611,0.8516765832901001
174,0.830839991569519,0.5131279826164246,0.7506999969482422,0.8232401609420776
175,0.8303200006484985,0.5102116465568542,0.7488999962806702,0.8278254866600037
176,0.8340399861335754,0.4956331253051758,0.7541999816894531,0.8428505659103394
177,0.8390600085258484,0.48452872037887573,0.7508999705314636,0.8122230768203735
178,0.8362799882888794,0.4931778013706207,0.7465000152587891,0.8335698246955872
179,0.8388800024986267,0.4795827269554138,0.7628999948501587,0.7968189120292664
180,0.8420000076293945,0.46850937604904175,0.7465999722480774,0.8588830828666687
181,0.8388199806213379,0.4736993610858917,0.7483999729156494,0.8612650632858276
182,0.8432199954986572,0.46871116757392883,0.754800021648407,0.8336964845657349
183,0.8480799794197083,0.4522587060928345,0.7634999752044678,0.8016379475593567
184,0.8476399779319763,0.4525352716445923,0.7598000168800354,0.8485438227653503
185,0.849839985370636,0.44417041540145874,0.7509999871253967,0.8683904409408569
186,0.8503599762916565,0.44253304600715637,0.760200023651123,0.819275975227356
187,0.8518000245094299,0.4406588673591614,0.7583000063896179,0.8362298011779785
188,0.8489199876785278,0.4408252239227295,0.7601000070571899,0.8237033486366272
189,0.8502200245857239,0.43984663486480713,0.7591000199317932,0.8245137929916382
190,0.8531200289726257,0.433561772108078,0.7545999884605408,0.8142319321632385
191,0.8577799797058105,0.4195054769515991,0.7494000196456909,0.8666854500770569
192,0.8597000241279602,0.41473475098609924,0.7587000131607056,0.856691300868988
193,0.8586999773979187,0.4224720001220703,0.7590000033378601,0.8573363423347473
194,0.859000027179718,0.41503894329071045,0.7608000040054321,0.8330190181732178
195,0.8594800233840942,0.41237032413482666,0.7555000185966492,0.8521653413772583
196,0.8598600029945374,0.41387543082237244,0.7565000057220459,0.8300091028213501
197,0.8618999719619751,0.4088103473186493,0.7470999956130981,0.9414428472518921
198,0.8623200058937073,0.40827512741088867,0.7562999725341797,0.8741288781166077
199,0.8622199892997742,0.40471094846725464,0.7616000175476074,0.8248560428619385
200,0.864579975605011,0.402669221162796,0.7631000280380249,0.8305850625038147
201,0.865880012512207,0.3977266550064087,0.7458000183105469,0.8647502064704895
202,0.8665599822998047,0.391626238822937,0.7638999819755554,0.8469847440719604
203,0.8683000206947327,0.39007383584976196,0.7635999917984009,0.8325441479682922
204,0.8677200078964233,0.38533613085746765,0.7572000026702881,0.8841871023178101
205,0.868340015411377,0.38887354731559753,0.7670000195503235,0.8250943422317505
206,0.8695799708366394,0.38083773851394653,0.7623999714851379,0.8737120032310486
207,0.8691999912261963,0.3788314163684845,0.7585999965667725,0.885995090007782
208,0.8700199723243713,0.3777807950973511,0.767799973487854,0.8446289300918579
209,0.8744400143623352,0.37103694677352905,0.7680000066757202,0.8349789977073669
210,0.8761199712753296,0.3657759130001068,0.7585999965667725,0.8893230557441711
211,0.8741199970245361,0.3715117871761322,0.7705000042915344,0.8274683356285095
212,0.8754000067710876,0.3675912022590637,0.7599999904632568,0.8811544179916382
213,0.8733400106430054,0.3657841086387634,0.7644000053405762,0.8625367879867554
214,0.8764200210571289,0.36169329285621643,0.7664999961853027,0.8652562499046326
215,0.8762999773025513,0.36227259039878845,0.7638999819755554,0.8373101353645325
216,0.8779600262641907,0.3561991751194,0.7645000219345093,0.8531379103660583
217,0.8789399862289429,0.35690006613731384,0.7634000182151794,0.8868805766105652
218,0.8787999749183655,0.35204529762268066,0.7631999850273132,0.9099476337432861
219,0.881380021572113,0.35081738233566284,0.7702999711036682,0.8717386722564697
220,0.8791199922561646,0.3521715998649597,0.7674000263214111,0.8839854598045349
221,0.8812999725341797,0.351071834564209,0.7609999775886536,0.8975553512573242
222,0.8815799951553345,0.34644514322280884,0.7694000005722046,0.8392080068588257
223,0.88264000415802,0.3443778455257416,0.7577999830245972,0.9238007068634033
224,0.8820400238037109,0.343294233083725,0.7653999924659729,0.9198695421218872
225,0.8870199918746948,0.3372946083545685,0.7702000141143799,0.8398829102516174
226,0.8831599950790405,0.3359617590904236,0.7666000127792358,0.8774266839027405
227,0.8855000138282776,0.33403581380844116,0.7620000243186951,0.8882487416267395
228,0.8878600001335144,0.3304801881313324,0.7728999853134155,0.8596816658973694
229,0.887179970741272,0.332499623298645,0.7659000158309937,0.871809184551239
230,0.8869600296020508,0.3306368887424469,0.7591999769210815,0.9196757078170776
231,0.8878399729728699,0.3326215147972107,0.7602999806404114,0.8973671793937683
232,0.8843200206756592,0.33884668350219727,0.7659000158309937,0.9300743341445923
233,0.8883399963378906,0.3263344168663025,0.7652999758720398,0.90362149477005
234,0.8914600014686584,0.31800419092178345,0.766700029373169,0.8993028402328491
235,0.8915200233459473,0.31721916794776917,0.7717999815940857,0.8481793999671936
236,0.8903999924659729,0.31972092390060425,0.7664999961853027,0.8883088827133179
237,0.8910999894142151,0.31751176714897156,0.7653999924659729,0.8844480514526367
238,0.894599974155426,0.30860012769699097,0.7724999785423279,0.8593282103538513
239,0.8946200013160706,0.3109799921512604,0.7594000101089478,0.9278880953788757
240,0.8940600156784058,0.31090009212493896,0.7706000208854675,0.8863561749458313
241,0.8919199705123901,0.3154992461204529,0.7767000198364258,0.8762831091880798
242,0.8936799764633179,0.31212878227233887,0.7666000127792358,0.9102752804756165
243,0.893280029296875,0.31214675307273865,0.7678999900817871,0.9179277420043945
244,0.8937000036239624,0.3083982467651367,0.7706999778747559,0.8941689729690552
245,0.8951799869537354,0.30323150753974915,0.7638000249862671,0.9403296113014221
246,0.8977000117301941,0.3008662760257721,0.7764999866485596,0.9050955772399902
247,0.8971800208091736,0.30089229345321655,0.7652999758720398,0.9524189233779907
248,0.8998399972915649,0.29336807131767273,0.7710000276565552,0.8935807347297668
249,0.900600016117096,0.2952418029308319,0.7591000199317932,1.0058382749557495
250,0.9006400108337402,0.2900952100753784,0.7713000178337097,0.8576074242591858
251,0.9002000093460083,0.2960768938064575,0.769599974155426,0.877245306968689
252,0.9008399844169617,0.2937072217464447,0.7706000208854675,0.9236878752708435
253,0.901639997959137,0.2880576252937317,0.7705000042915344,0.9504371285438538
254,0.9017000198364258,0.2868376076221466,0.7720000147819519,0.8939725756645203
255,0.9014800190925598,0.29122215509414673,0.7699999809265137,0.9001937508583069
256,0.8995800018310547,0.2943843603134155,0.7695000171661377,0.8913381695747375
257,0.9002799987792969,0.29235753417015076,0.762499988079071,0.9322608113288879
258,0.9035999774932861,0.2863306999206543,0.7721999883651733,0.9119718670845032
259,0.9043400287628174,0.2798304855823517,0.7757999897003174,0.8872998952865601
260,0.9040799736976624,0.28318068385124207,0.7623000144958496,0.9472445249557495
261,0.9033799767494202,0.2843383550643921,0.7688000202178955,0.9153404235839844
262,0.9058399796485901,0.2765251696109772,0.7724999785423279,0.9219290018081665
263,0.9040399789810181,0.2810332477092743,0.7724999785423279,0.8938802480697632
264,0.9061599969863892,0.2745111286640167,0.7716000080108643,0.9274995923042297
265,0.9038599729537964,0.28294721245765686,0.7692999839782715,0.8944283127784729
266,0.9041000008583069,0.279422402381897,0.7713000178337097,0.9041281938552856
267,0.9064000248908997,0.2737496793270111,0.7688999772071838,0.9258502125740051
268,0.9085000157356262,0.26739051938056946,0.7695000171661377,0.9345639944076538
269,0.9077200293540955,0.27465879917144775,0.7685999870300293,0.9368587136268616
270,0.9093800187110901,0.2683335840702057,0.7699999809265137,0.943792462348938
271,0.9104999899864197,0.26544031500816345,0.7702999711036682,0.9012755155563354
272,0.9077399969100952,0.2728309631347656,0.7718999981880188,0.9069638848304749
273,0.9108200073242188,0.26518577337265015,0.7666000127792358,0.9399614334106445
274,0.909500002861023,0.26676350831985474,0.7664999961853027,0.9583098888397217
275,0.9102200269699097,0.2657305896282196,0.7723000049591064,0.9307349324226379
276,0.910260021686554,0.26172393560409546,0.7688999772071838,0.9016273617744446
277,0.9096400141716003,0.2659062147140503,0.7717000246047974,0.9172710180282593
278,0.9120200276374817,0.25567471981048584,0.7635999917984009,0.9940606355667114
279,0.9107000231742859,0.2665182054042816,0.7717999815940857,0.9393633604049683
280,0.9126600027084351,0.25589171051979065,0.7792999744415283,0.8982136845588684
281,0.9121599793434143,0.2590388059616089,0.7642999887466431,0.963088870048523
282,0.9111199975013733,0.260723352432251,0.770799994468689,0.9088702201843262
283,0.9142799973487854,0.24966834485530853,0.7735999822616577,0.9283121228218079
284,0.9111199975013733,0.25898510217666626,0.7763000130653381,0.9093039035797119
285,0.911300003528595,0.25847259163856506,0.7631000280380249,0.9302736520767212
286,0.9128000140190125,0.2568882405757904,0.7710999846458435,0.952165424823761
287,0.9157400131225586,0.25106823444366455,0.7775999903678894,0.8795180916786194
288,0.9143800139427185,0.2528650760650635,0.7684000134468079,0.9548348784446716
289,0.9165599942207336,0.2459029108285904,0.770799994468689,0.9535473585128784
290,0.9171199798583984,0.24517935514450073,0.7738999724388123,0.9147331118583679
291,0.9145200252532959,0.25154218077659607,0.7745000123977661,0.952077329158783
292,0.9152200222015381,0.24943773448467255,0.7709000110626221,0.9669886827468872
293,0.9161199927330017,0.247610941529274,0.7710999846458435,0.9129419922828674
294,0.9169999957084656,0.24533532559871674,0.7738000154495239,0.925146758556366
295,0.9165199995040894,0.245188906788826,0.7714999914169312,0.9217371344566345
296,0.9161999821662903,0.24594652652740479,0.76419997215271,0.9819594621658325
297,0.9160199761390686,0.245323047041893,0.7684999704360962,0.9882405996322632
298,0.9163600206375122,0.24794138967990875,0.7678999900817871,0.9592530131340027
299,0.9174200296401978,0.2451392561197281,0.7717999815940857,0.9591735601425171
300,0.9190400242805481,0.24109366536140442,0.767300009727478,0.9524184465408325
301,0.9186400175094604,0.24095164239406586,0.7684999704360962,0.9298899173736572
302,0.917739987373352,0.2432631254196167,0.7724000215530396,0.9038846492767334
303,0.9196599721908569,0.23507153987884521,0.7682999968528748,0.9676689505577087
304,0.9199399948120117,0.2347908914089203,0.7638000249862671,1.0451711416244507
305,0.9194599986076355,0.23520806431770325,0.7748000025749207,0.9304095506668091
306,0.9205999970436096,0.2322789877653122,0.7695000171661377,1.0093554258346558
307,0.9201800227165222,0.23638276755809784,0.7712000012397766,0.929232120513916
308,0.9200199842453003,0.23340298235416412,0.7682999968528748,0.9974879026412964
309,0.9190999865531921,0.2379920929670334,0.7705000042915344,0.9676034450531006
310,0.9224600195884705,0.22663040459156036,0.7684999704360962,0.9673028588294983
311,0.9225999712944031,0.2297886461019516,0.7687000036239624,0.9569012522697449
312,0.9226999878883362,0.22599577903747559,0.76419997215271,1.031797170639038
313,0.9226999878883362,0.2302570343017578,0.7659000158309937,0.9894002676010132
314,0.9226400256156921,0.2304820865392685,0.7689999938011169,0.9758485555648804
315,0.9235799908638,0.22854731976985931,0.7630000114440918,1.0058928728103638
316,0.924019992351532,0.22512030601501465,0.7710000276565552,0.9921289086341858
317,0.9211400151252747,0.23097406327724457,0.7753000259399414,0.9541549682617188
318,0.9248800277709961,0.22055597603321075,0.7702000141143799,1.022013783454895
319,0.9228000044822693,0.22599616646766663,0.7702000141143799,0.9717106223106384
320,0.9224399924278259,0.2273789793252945,0.7739999890327454,0.9591469764709473
321,0.9239000082015991,0.22248400747776031,0.7777000069618225,0.9508010745048523
322,0.9269800186157227,0.219520702958107,0.7753999829292297,0.9542971849441528
323,0.9251599907875061,0.22106648981571198,0.7692000269889832,1.0335509777069092
324,0.9251800179481506,0.21994677186012268,0.763700008392334,1.038512110710144
325,0.9251800179481506,0.2224610149860382,0.7749999761581421,0.9635910391807556
326,0.926360011100769,0.21713490784168243,0.7702999711036682,0.9965177774429321
327,0.9269599914550781,0.21680781245231628,0.7738999724388123,0.951576292514801
328,0.9275799989700317,0.21398569643497467,0.7699000239372253,0.9818543195724487
329,0.9253600239753723,0.21987298130989075,0.7623999714851379,1.0737653970718384
330,0.9246000051498413,0.22136525809764862,0.7748000025749207,0.9553266763687134
331,0.9260799884796143,0.2187718152999878,0.7634999752044678,1.0300918817520142
332,0.9277799725532532,0.21306727826595306,0.7702000141143799,0.9882795810699463
333,0.9269199967384338,0.21295909583568573,0.7677000164985657,1.0115416049957275
334,0.929639995098114,0.21109464764595032,0.7702000141143799,0.9852830171585083
335,0.9280999898910522,0.21347551047801971,0.775600016117096,0.9926546812057495
336,0.9277600049972534,0.21144622564315796,0.774399995803833,0.9702044129371643
337,0.9294400215148926,0.2086932361125946,0.7717000246047974,1.0344494581222534
338,0.9272199869155884,0.2127242386341095,0.776199996471405,0.9931524395942688
339,0.9279199838638306,0.2101258784532547,0.7785000205039978,0.9795099496841431
340,0.9299600124359131,0.2070998102426529,0.772599995136261,1.0203278064727783
341,0.9297800064086914,0.20518077909946442,0.7753999829292297,1.006178855895996
342,0.9283400177955627,0.21237285435199738,0.7699000239372253,1.0054428577423096
343,0.9292399883270264,0.21087653934955597,0.7735000252723694,0.9597180485725403
344,0.9273399710655212,0.21288444101810455,0.7767999768257141,0.9465255737304688
345,0.9285200238227844,0.20890183746814728,0.7727000117301941,0.979973316192627
346,0.9311000108718872,0.20506365597248077,0.7709000110626221,0.9961986541748047
347,0.9287599921226501,0.2076326608657837,0.7710000276565552,0.996787428855896
348,0.9313799738883972,0.1990867555141449,0.7721999883651733,1.0184820890426636
349,0.9290800094604492,0.20435036718845367,0.7710000276565552,1.0404313802719116
350,0.9286400079727173,0.2104969173669815,0.776199996471405,0.9537410140037537
351,0.9295799732208252,0.21049080789089203,0.7706999778747559,1.0385552644729614
352,0.9292200207710266,0.20826610922813416,0.7703999876976013,1.0295149087905884
353,0.9310399889945984,0.20171847939491272,0.7745000123977661,1.0034478902816772
354,0.930620014667511,0.20185431838035583,0.7768999934196472,1.008518099784851
355,0.9312800168991089,0.2004275768995285,0.7738999724388123,0.9884175658226013
356,0.9304599761962891,0.20521490275859833,0.772599995136261,1.0078672170639038
357,0.9312000274658203,0.20133720338344574,0.7738999724388123,1.0006687641143799
358,0.932479977607727,0.20098881423473358,0.7720000147819519,1.00119149684906
359,0.9310399889945984,0.2033318132162094,0.7717000246047974,0.994921088218689
360,0.9343000054359436,0.19498153030872345,0.7678999900817871,1.034529209136963
361,0.9323800206184387,0.19900822639465332,0.7720999717712402,0.9728450179100037
362,0.9322999715805054,0.19713900983333588,0.765500009059906,1.0546584129333496
363,0.9335200190544128,0.19941218197345734,0.7648000121116638,1.000078558921814
364,0.9302999973297119,0.20418033003807068,0.7710000276565552,1.0163726806640625
365,0.9315599799156189,0.19835522770881653,0.7660999894142151,1.0725942850112915
366,0.9326199889183044,0.19664816558361053,0.7749000191688538,1.0400042533874512
367,0.9348000288009644,0.1941775232553482,0.7745000123977661,1.0229262113571167
368,0.9350600242614746,0.19243742525577545,0.7681000232696533,1.028839349746704
369,0.9345999956130981,0.19472484290599823,0.7756999731063843,0.9945573210716248
370,0.9344800114631653,0.19183917343616486,0.7680000066757202,1.0142625570297241
