               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.012282,           0.0097554,           0.0058968,             0.29708,             0.45417,              0.3443,             0.20514,            0.023316,           0.0037882,           0.0055523,           0.0032266,           0.0032266,           0.0032266
                  20,            0.011822,           0.0094226,           0.0059394,             0.36349,             0.59583,             0.47592,             0.27127,            0.016556,           0.0037958,           0.0054219,           0.0032203,           0.0032203,           0.0032203
                  21,            0.011408,           0.0095515,           0.0059249,             0.28325,             0.45833,             0.32898,             0.19016,            0.025391,           0.0038792,            0.005513,            0.003214,            0.003214,            0.003214
                  22,            0.011699,           0.0096229,            0.005829,              0.2365,               0.475,             0.32792,             0.17198,            0.026333,           0.0039663,           0.0054904,           0.0032077,           0.0032077,           0.0032077
                  23,            0.011428,           0.0092942,           0.0057841,              0.3689,             0.68663,             0.48496,             0.29064,            0.015714,           0.0036741,           0.0053839,           0.0032014,           0.0032014,           0.0032014
                  24,            0.011155,            0.009498,           0.0060001,             0.37687,             0.63333,             0.46875,             0.27912,            0.017331,            0.003623,           0.0054457,           0.0031951,           0.0031951,           0.0031951
                  25,            0.011047,           0.0093649,            0.006068,             0.39448,             0.66789,             0.49229,             0.29571,            0.015851,           0.0036563,           0.0054012,           0.0031888,           0.0031888,           0.0031888
                  26,            0.010881,           0.0092721,           0.0060415,             0.23594,             0.43333,             0.30516,             0.16808,            0.028311,           0.0036102,           0.0055498,           0.0031825,           0.0031825,           0.0031825
                  27,            0.010991,           0.0092675,           0.0059509,             0.38213,             0.68333,             0.48516,             0.31029,             0.01497,            0.003626,           0.0053937,           0.0031762,           0.0031762,           0.0031762
                  28,            0.010911,           0.0092634,           0.0061655,             0.31533,             0.59583,             0.42427,             0.23369,            0.021226,           0.0036563,           0.0054803,           0.0031699,           0.0031699,           0.0031699
                  29,            0.010795,           0.0092558,           0.0059928,             0.33255,             0.55417,             0.43212,             0.25865,            0.017748,           0.0036819,             0.00541,           0.0031636,           0.0031636,           0.0031636
                  30,            0.010794,           0.0094269,           0.0060169,             0.38199,             0.67917,             0.49257,             0.30699,            0.013772,           0.0037292,           0.0053395,           0.0031573,           0.0031573,           0.0031573
                  31,            0.010745,            0.009105,           0.0060656,             0.29234,             0.45481,             0.35008,             0.20399,            0.025054,            0.003674,           0.0055072,            0.003151,            0.003151,            0.003151
                  32,            0.010595,           0.0093198,           0.0060213,             0.36264,             0.70899,             0.45466,             0.26502,            0.018631,           0.0037248,            0.005442,           0.0031447,           0.0031447,           0.0031447
                  33,            0.010474,           0.0092518,           0.0059818,              0.3945,             0.74583,             0.48035,             0.29125,            0.015563,           0.0035138,           0.0053699,           0.0031384,           0.0031384,           0.0031384
                  34,            0.010289,            0.009014,           0.0059567,              0.3148,             0.62917,             0.38309,               0.219,            0.022408,           0.0036714,           0.0055426,           0.0031321,           0.0031321,           0.0031321
                  35,            0.010185,           0.0091144,           0.0058979,             0.23289,             0.51667,             0.28458,             0.16394,            0.025295,           0.0037185,           0.0055229,           0.0031258,           0.0031258,           0.0031258
                  36,            0.010338,           0.0091197,           0.0060332,             0.39492,             0.75417,             0.49361,             0.30515,            0.014617,           0.0035557,           0.0053395,           0.0031195,           0.0031195,           0.0031195
                  37,            0.010122,           0.0094235,           0.0060539,             0.38984,             0.76667,             0.48308,              0.2888,            0.015814,           0.0035141,           0.0053715,           0.0031132,           0.0031132,           0.0031132
                  38,           0.0099978,           0.0091161,            0.005915,             0.39066,             0.75417,             0.48788,             0.29507,            0.014429,              0.0036,           0.0053187,           0.0031069,           0.0031069,           0.0031069
                  39,            0.010083,           0.0090359,           0.0059606,              0.3759,             0.76667,             0.50132,             0.31725,            0.013395,           0.0037597,           0.0053516,           0.0031006,           0.0031006,           0.0031006
                  40,            0.010071,           0.0089436,           0.0059258,             0.26645,             0.57593,             0.37011,             0.20675,            0.023793,           0.0036884,           0.0054303,           0.0030943,           0.0030943,           0.0030943
                  41,           0.0099159,           0.0092387,           0.0060221,             0.38974,             0.80833,             0.53101,              0.3233,            0.013766,           0.0035328,           0.0052695,            0.003088,            0.003088,            0.003088
                  42,           0.0099053,           0.0094362,           0.0058876,              0.3358,                0.55,               0.426,             0.25121,            0.019055,           0.0035798,           0.0054126,           0.0030817,           0.0030817,           0.0030817
                  43,            0.010014,           0.0090665,           0.0058487,             0.39434,             0.67917,             0.45238,             0.26571,            0.017682,           0.0038296,           0.0054384,           0.0030754,           0.0030754,           0.0030754
                  44,           0.0097178,           0.0090107,           0.0058501,             0.33121,             0.55313,             0.42162,             0.25036,            0.019776,           0.0036492,           0.0054481,           0.0030691,           0.0030691,           0.0030691
                  45,           0.0097836,           0.0087472,           0.0060394,             0.40267,             0.77917,             0.54749,             0.34144,            0.012892,           0.0035091,           0.0052781,           0.0030628,           0.0030628,           0.0030628
                  46,            0.010082,           0.0090068,           0.0059404,             0.38997,             0.67083,               0.485,             0.29273,             0.01731,           0.0036198,           0.0053796,           0.0030566,           0.0030566,           0.0030566
                  47,           0.0095263,           0.0090787,            0.005849,             0.36975,             0.64167,               0.489,             0.30131,             0.01677,           0.0036156,           0.0053453,           0.0030503,           0.0030503,           0.0030503
                  48,           0.0097923,           0.0089299,           0.0056894,             0.38282,             0.65833,             0.49534,             0.29292,            0.016242,           0.0036082,           0.0053388,            0.003044,            0.003044,            0.003044
                  49,           0.0094482,           0.0089574,           0.0060457,             0.43539,             0.75833,             0.54143,             0.32883,             0.01419,           0.0036483,           0.0052477,           0.0030377,           0.0030377,           0.0030377
                  50,           0.0097496,            0.009022,           0.0057284,              0.4165,             0.75833,             0.54547,             0.33367,            0.013518,            0.003581,           0.0052178,           0.0030314,           0.0030314,           0.0030314
                  51,           0.0094836,           0.0089554,           0.0058519,              0.4418,               0.825,             0.59699,             0.38156,            0.012812,           0.0035779,           0.0051602,           0.0030251,           0.0030251,           0.0030251
                  52,           0.0094224,           0.0089948,           0.0060374,             0.35253,             0.63333,             0.44709,             0.27259,            0.019661,            0.003498,           0.0054135,           0.0030188,           0.0030188,           0.0030188
                  53,           0.0096662,           0.0088692,           0.0058136,             0.40324,             0.75502,             0.57249,             0.37062,            0.013286,           0.0034707,           0.0052041,           0.0030125,           0.0030125,           0.0030125
                  54,           0.0094646,           0.0086651,           0.0058556,             0.42047,              0.6875,             0.50491,             0.28995,            0.018718,           0.0036202,           0.0053583,           0.0030062,           0.0030062,           0.0030062
                  55,           0.0095343,           0.0089843,           0.0058242,              0.4973,             0.76667,              0.5993,             0.37584,             0.01303,           0.0035346,            0.005222,           0.0029999,           0.0029999,           0.0029999
                  56,           0.0094627,           0.0088097,           0.0057521,             0.43887,              0.6875,              0.5348,             0.33732,            0.015349,           0.0036058,            0.005249,           0.0029936,           0.0029936,           0.0029936
                  57,           0.0092937,           0.0089071,           0.0059933,             0.46635,             0.71667,             0.59438,             0.37905,            0.013267,           0.0034849,           0.0051883,           0.0029873,           0.0029873,           0.0029873
                  58,           0.0093547,           0.0087976,           0.0058663,             0.42081,             0.69161,             0.54821,             0.32249,            0.016106,           0.0036726,           0.0052816,            0.002981,            0.002981,            0.002981
                  59,           0.0094436,           0.0089144,           0.0058496,             0.25207,             0.47365,             0.32998,              0.2016,            0.024634,            0.003724,           0.0053522,           0.0029747,           0.0029747,           0.0029747
                  60,           0.0094968,            0.008753,           0.0056692,             0.48714,              0.6875,             0.59398,             0.37208,            0.015007,           0.0034722,           0.0052533,           0.0029684,           0.0029684,           0.0029684
                  61,           0.0093705,           0.0087205,           0.0058204,             0.45006,             0.67188,             0.56604,             0.35244,            0.014533,           0.0035196,           0.0052259,           0.0029621,           0.0029621,           0.0029621
                  62,            0.009108,           0.0086757,             0.00585,             0.46478,             0.69583,             0.56833,             0.35223,            0.013169,           0.0035436,            0.005164,           0.0029558,           0.0029558,           0.0029558
                  63,           0.0094054,           0.0087041,           0.0059204,             0.45447,             0.71667,             0.60171,             0.38855,            0.013172,           0.0034789,           0.0051772,           0.0029495,           0.0029495,           0.0029495
                  64,           0.0092077,           0.0090647,           0.0059231,             0.54089,             0.70417,             0.59727,             0.36744,             0.01249,           0.0035583,           0.0051412,           0.0029432,           0.0029432,           0.0029432
                  65,           0.0093044,            0.008703,            0.005897,             0.45323,             0.68178,             0.57447,             0.36665,            0.012285,           0.0035455,           0.0051422,           0.0029369,           0.0029369,           0.0029369
                  66,           0.0091931,            0.008675,           0.0058091,             0.47923,             0.64964,             0.56898,             0.35649,            0.013196,           0.0034847,           0.0051782,           0.0029306,           0.0029306,           0.0029306
                  67,           0.0094126,           0.0086577,           0.0058041,             0.43997,             0.66667,             0.54795,              0.3591,            0.013136,           0.0034864,           0.0051848,           0.0029243,           0.0029243,           0.0029243
                  68,           0.0090163,           0.0087717,           0.0058588,             0.55935,                 0.6,             0.60097,             0.38003,             0.01371,           0.0035828,            0.005181,            0.002918,            0.002918,            0.002918
                  69,            0.008996,           0.0089338,           0.0058193,             0.52055,               0.625,             0.52956,             0.31798,            0.014839,           0.0036838,           0.0052441,           0.0029117,           0.0029117,           0.0029117
                  70,            0.008951,           0.0086271,           0.0057291,             0.43576,              0.6875,             0.51914,             0.32319,            0.014752,           0.0035907,           0.0051738,           0.0029054,           0.0029054,           0.0029054
                  71,           0.0090859,           0.0088222,           0.0058982,              0.4794,             0.55762,             0.54795,             0.33403,            0.014973,           0.0035875,           0.0051617,           0.0028991,           0.0028991,           0.0028991
                  72,           0.0088512,           0.0087447,           0.0058092,             0.44028,             0.54167,              0.4871,              0.2916,            0.018212,           0.0036555,           0.0053443,           0.0028928,           0.0028928,           0.0028928
                  73,            0.009093,            0.008972,           0.0058739,             0.48679,              0.6375,             0.58633,             0.36855,            0.012315,           0.0035257,           0.0050726,           0.0028865,           0.0028865,           0.0028865
                  74,           0.0090841,           0.0087619,           0.0057998,             0.44422,                0.55,             0.50597,             0.27697,            0.017879,             0.00362,           0.0053737,           0.0028802,           0.0028802,           0.0028802
                  75,           0.0089611,           0.0085907,           0.0056199,             0.54297,             0.66821,             0.62513,             0.38491,             0.01279,           0.0034515,           0.0050509,           0.0028739,           0.0028739,           0.0028739
                  76,           0.0090215,           0.0087257,           0.0057035,             0.51266,             0.62083,             0.56307,             0.35394,            0.015065,           0.0034726,           0.0052164,           0.0028676,           0.0028676,           0.0028676
                  77,           0.0088355,           0.0085016,            0.005646,             0.53987,               0.675,             0.61171,             0.36977,            0.014246,           0.0034998,           0.0051145,           0.0028613,           0.0028613,           0.0028613
                  78,           0.0089071,            0.008475,           0.0058409,             0.51728,             0.59825,             0.58683,             0.35589,            0.014021,           0.0035477,           0.0050988,            0.002855,            0.002855,            0.002855
                  79,           0.0091561,           0.0085898,           0.0055763,             0.58794,             0.64527,             0.65105,             0.40977,            0.011913,           0.0035447,           0.0049714,           0.0028487,           0.0028487,           0.0028487
                  80,           0.0089694,           0.0086848,           0.0056395,             0.59649,              0.6625,               0.651,             0.40373,             0.01278,           0.0033908,           0.0050366,           0.0028424,           0.0028424,           0.0028424
                  81,           0.0089173,           0.0083957,           0.0056119,             0.62298,                0.65,             0.64989,             0.40925,            0.013316,           0.0034588,           0.0049961,           0.0028361,           0.0028361,           0.0028361
                  82,           0.0089699,           0.0088401,           0.0055667,             0.60414,             0.59385,             0.63305,             0.41438,            0.012593,           0.0034945,           0.0050055,           0.0028298,           0.0028298,           0.0028298
                  83,           0.0089418,           0.0087266,           0.0055838,             0.55388,             0.64583,             0.63648,             0.38265,            0.012664,           0.0034843,           0.0050643,           0.0028235,           0.0028235,           0.0028235
                  84,           0.0089604,           0.0085337,           0.0057951,             0.60843,               0.675,             0.65413,             0.41567,            0.012374,           0.0034295,           0.0050143,           0.0028172,           0.0028172,           0.0028172
                  85,           0.0088518,           0.0086099,           0.0057074,             0.58893,              0.6625,             0.67866,             0.40768,            0.012663,           0.0034525,           0.0050047,           0.0028109,           0.0028109,           0.0028109
                  86,           0.0087407,           0.0085989,           0.0056693,             0.57222,             0.66136,             0.65204,             0.42233,            0.012761,           0.0033865,           0.0049509,           0.0028046,           0.0028046,           0.0028046
                  87,           0.0088047,           0.0085612,           0.0055018,             0.56542,             0.65833,             0.63771,             0.39054,            0.014374,           0.0034308,            0.004918,           0.0027983,           0.0027983,           0.0027983
                  88,           0.0089042,           0.0087557,           0.0055725,             0.61133,             0.66272,             0.62228,             0.38629,            0.014215,           0.0035615,           0.0049864,            0.002792,            0.002792,            0.002792
                  89,           0.0088307,           0.0088045,            0.005648,              0.6066,              0.6478,              0.6554,              0.4141,            0.013219,           0.0034397,           0.0050055,           0.0027857,           0.0027857,           0.0027857
                  90,           0.0091231,           0.0084929,           0.0056064,             0.58909,             0.66554,             0.66522,             0.42014,            0.012648,           0.0033271,           0.0049672,           0.0027794,           0.0027794,           0.0027794
                  91,            0.008871,           0.0087345,           0.0056011,              0.5306,             0.58333,             0.60145,             0.37665,            0.013349,           0.0034855,           0.0051163,           0.0027731,           0.0027731,           0.0027731
                  92,           0.0087118,           0.0085955,           0.0055869,             0.59018,             0.65417,             0.62387,             0.40144,            0.012431,           0.0034202,           0.0050048,           0.0027668,           0.0027668,           0.0027668
                  93,           0.0087812,           0.0084884,           0.0054102,             0.57237,             0.61909,             0.61351,             0.39437,            0.013765,           0.0034139,           0.0050613,           0.0027605,           0.0027605,           0.0027605
                  94,           0.0086594,           0.0084894,           0.0055938,             0.60772,             0.67869,             0.67026,             0.42301,             0.01293,           0.0034368,           0.0049374,           0.0027542,           0.0027542,           0.0027542
                  95,           0.0086487,           0.0084586,            0.005398,             0.54797,               0.625,             0.64628,             0.40127,             0.01324,            0.003462,           0.0048844,           0.0027479,           0.0027479,           0.0027479
                  96,           0.0087704,           0.0087671,           0.0056358,             0.56398,              0.6615,             0.61819,             0.40076,            0.011956,           0.0034891,           0.0048265,           0.0027416,           0.0027416,           0.0027416
                  97,           0.0085888,           0.0086322,           0.0055741,             0.64234,             0.68787,             0.66363,             0.41682,            0.013315,           0.0034558,            0.004796,           0.0027353,           0.0027353,           0.0027353
                  98,           0.0085379,           0.0088333,           0.0054554,             0.51748,             0.55299,             0.57231,              0.3486,             0.01681,           0.0035449,           0.0049676,            0.002729,            0.002729,            0.002729
                  99,           0.0087108,            0.008725,           0.0055267,             0.56595,             0.66667,             0.62707,             0.39084,            0.012981,           0.0034551,           0.0048712,           0.0027227,           0.0027227,           0.0027227
                 100,            0.008775,           0.0086688,           0.0055554,             0.55718,             0.68333,             0.64978,             0.41765,            0.013181,           0.0033405,           0.0048353,           0.0027164,           0.0027164,           0.0027164
                 101,           0.0088037,           0.0082504,           0.0054182,             0.58665,             0.64167,             0.66995,             0.42245,            0.012294,           0.0034401,            0.004874,           0.0027101,           0.0027101,           0.0027101
                 102,           0.0087079,           0.0089404,           0.0055304,             0.58582,             0.68785,             0.61803,             0.38532,            0.013702,           0.0033986,           0.0048622,           0.0027038,           0.0027038,           0.0027038
                 103,           0.0088523,           0.0086245,           0.0055092,             0.58208,             0.65297,             0.65016,             0.42061,            0.012456,           0.0033888,           0.0049283,           0.0026975,           0.0026975,           0.0026975
                 104,           0.0085654,           0.0084757,           0.0054477,             0.54536,             0.62083,             0.63013,             0.38153,            0.013678,           0.0035389,           0.0048528,           0.0026912,           0.0026912,           0.0026912
                 105,           0.0086335,           0.0084522,           0.0054245,             0.59606,             0.70833,             0.67071,             0.43055,            0.012025,           0.0034135,            0.004744,           0.0026849,           0.0026849,           0.0026849
                 106,           0.0086195,           0.0086681,            0.005662,             0.58575,             0.69513,             0.64874,             0.39775,            0.013726,           0.0034417,           0.0047906,           0.0026786,           0.0026786,           0.0026786
                 107,           0.0085073,           0.0085478,           0.0053766,             0.59145,             0.66039,             0.65704,             0.39886,            0.012986,           0.0034335,           0.0048025,           0.0026723,           0.0026723,           0.0026723
                 108,           0.0088103,           0.0085803,           0.0054057,              0.6013,              0.6837,             0.66047,             0.42186,            0.012748,           0.0033731,           0.0046513,            0.002666,            0.002666,            0.002666
                 109,           0.0086313,           0.0084313,           0.0052474,             0.58581,             0.70833,             0.67601,             0.43394,            0.012014,           0.0033553,           0.0047828,           0.0026597,           0.0026597,           0.0026597
                 110,           0.0085874,           0.0086864,           0.0054395,             0.56969,               0.665,             0.65764,             0.41639,            0.012036,           0.0035056,           0.0046108,           0.0026534,           0.0026534,           0.0026534
                 111,           0.0084857,           0.0085534,            0.005409,             0.58007,             0.67868,             0.66196,             0.41989,            0.012962,           0.0033663,           0.0047747,           0.0026471,           0.0026471,           0.0026471
                 112,           0.0086417,           0.0085002,           0.0052634,             0.56372,             0.69583,             0.66112,             0.42137,            0.012696,           0.0033796,           0.0047369,           0.0026408,           0.0026408,           0.0026408
                 113,           0.0084641,           0.0084539,           0.0054076,             0.59789,               0.675,             0.66563,             0.43409,            0.012332,           0.0034004,           0.0045486,           0.0026345,           0.0026345,           0.0026345
                 114,            0.008557,           0.0085457,           0.0053817,             0.52529,                0.55,             0.56779,             0.35259,            0.016758,           0.0036309,           0.0049071,           0.0026282,           0.0026282,           0.0026282
                 115,           0.0085833,           0.0084355,           0.0053041,             0.50877,             0.60833,              0.6012,             0.38568,            0.013068,           0.0034632,           0.0051081,           0.0026219,           0.0026219,           0.0026219
                 116,           0.0085927,           0.0084059,           0.0052707,             0.58534,             0.63333,             0.66202,             0.43281,            0.012005,           0.0033944,           0.0047635,           0.0026156,           0.0026156,           0.0026156
                 117,           0.0084003,           0.0084202,            0.005244,             0.53876,             0.69167,             0.66194,             0.43457,            0.012352,           0.0033457,           0.0046955,           0.0026093,           0.0026093,           0.0026093
                 118,           0.0084248,            0.008232,           0.0053034,             0.56578,             0.65833,             0.64276,             0.40016,            0.013464,            0.003454,           0.0047227,            0.002603,            0.002603,            0.002603
                 119,           0.0085481,            0.008378,           0.0053053,             0.57754,             0.64167,              0.6764,             0.44367,            0.012551,           0.0033813,           0.0045713,           0.0025967,           0.0025967,           0.0025967
                 120,           0.0084585,           0.0082428,           0.0052757,             0.56863,             0.67245,             0.67528,             0.43065,            0.012304,           0.0033468,           0.0046551,           0.0025904,           0.0025904,           0.0025904
                 121,           0.0084869,           0.0084245,           0.0052531,             0.60817,             0.69167,             0.65786,             0.42522,            0.012777,           0.0034274,           0.0045327,           0.0025841,           0.0025841,           0.0025841
                 122,           0.0085581,           0.0084225,           0.0051989,             0.61605,              0.7181,             0.68412,             0.43229,            0.012553,           0.0034487,           0.0045499,           0.0025778,           0.0025778,           0.0025778
                 123,           0.0085269,           0.0086498,           0.0052084,             0.61812,             0.65417,             0.68762,             0.46171,            0.011915,           0.0033362,           0.0045941,           0.0025715,           0.0025715,           0.0025715
                 124,             0.00836,           0.0086478,           0.0052141,             0.57201,             0.65724,             0.63441,             0.41315,            0.013202,           0.0034006,           0.0048057,           0.0025652,           0.0025652,           0.0025652
                 125,           0.0083158,           0.0087125,           0.0051304,             0.56719,             0.69933,             0.67828,             0.43882,            0.012171,           0.0033364,           0.0046509,           0.0025589,           0.0025589,           0.0025589
                 126,           0.0085477,           0.0083865,           0.0051623,             0.62688,             0.66667,             0.66022,             0.43346,             0.01195,           0.0034103,           0.0046633,           0.0025526,           0.0025526,           0.0025526
                 127,           0.0086488,           0.0082597,           0.0051912,             0.57657,             0.69917,             0.63603,             0.41813,            0.012413,           0.0033913,           0.0045303,           0.0025463,           0.0025463,           0.0025463
                 128,            0.008363,           0.0083225,            0.005146,             0.59934,             0.65417,              0.6568,             0.42211,            0.012514,           0.0034183,           0.0046476,             0.00254,             0.00254,             0.00254
                 129,           0.0083582,           0.0084754,            0.005068,             0.60665,             0.66985,             0.68997,             0.45213,             0.01218,           0.0033717,           0.0045459,           0.0025337,           0.0025337,           0.0025337
                 130,           0.0084902,           0.0084538,           0.0052886,             0.54845,             0.66171,             0.61786,             0.39739,            0.013051,           0.0034351,           0.0044797,           0.0025274,           0.0025274,           0.0025274
                 131,            0.008407,           0.0083463,            0.005175,             0.60366,             0.68719,               0.666,             0.43407,            0.011911,           0.0034327,           0.0043622,           0.0025211,           0.0025211,           0.0025211
                 132,           0.0084406,           0.0085095,           0.0053485,              0.6104,             0.67083,             0.69331,             0.44277,            0.012353,            0.003362,            0.004353,           0.0025148,           0.0025148,           0.0025148
                 133,           0.0082714,           0.0084164,           0.0053416,             0.58698,             0.66706,             0.68035,             0.43648,            0.012319,           0.0034081,           0.0045105,           0.0025085,           0.0025085,           0.0025085
                 134,           0.0083462,           0.0082364,           0.0051639,             0.58781,             0.68384,             0.67583,             0.42592,            0.012292,           0.0034082,           0.0046041,           0.0025023,           0.0025023,           0.0025023
                 135,            0.008445,           0.0084782,           0.0051502,             0.56845,             0.72083,             0.64307,             0.41192,            0.012306,           0.0034024,           0.0046333,            0.002496,            0.002496,            0.002496
                 136,           0.0083613,           0.0082957,           0.0052009,             0.61735,             0.69485,             0.68454,             0.45431,            0.011487,           0.0033975,           0.0044519,           0.0024897,           0.0024897,           0.0024897
                 137,           0.0083081,           0.0085932,           0.0051189,             0.61081,             0.70833,             0.66803,             0.43294,            0.011931,           0.0034453,           0.0045048,           0.0024834,           0.0024834,           0.0024834
                 138,            0.008355,           0.0084692,           0.0052031,             0.61863,             0.68333,             0.67923,             0.44225,            0.011934,           0.0034246,           0.0042352,           0.0024771,           0.0024771,           0.0024771
                 139,           0.0083253,           0.0083601,           0.0052094,             0.55167,              0.6965,             0.65264,             0.42057,            0.013019,           0.0034235,           0.0044551,           0.0024708,           0.0024708,           0.0024708
                 140,           0.0082027,           0.0084629,           0.0050826,             0.57931,             0.68333,             0.65218,             0.42386,             0.01187,           0.0034152,           0.0045627,           0.0024645,           0.0024645,           0.0024645
                 141,            0.008338,           0.0083368,           0.0049428,             0.60854,             0.67427,             0.65958,             0.40715,            0.012111,            0.003435,           0.0045343,           0.0024582,           0.0024582,           0.0024582
                 142,           0.0083134,           0.0082485,           0.0051651,             0.61351,             0.68033,             0.66324,             0.42618,            0.012453,            0.003429,           0.0044162,           0.0024519,           0.0024519,           0.0024519
                 143,           0.0081271,           0.0082637,           0.0052475,             0.57092,             0.65883,             0.67005,             0.44492,            0.012682,            0.003355,           0.0045375,           0.0024456,           0.0024456,           0.0024456
                 144,           0.0083531,           0.0081927,            0.005219,             0.62152,              0.6625,              0.6742,             0.42277,            0.011966,           0.0034577,           0.0043473,           0.0024393,           0.0024393,           0.0024393
                 145,           0.0082687,           0.0082283,           0.0051303,             0.58912,             0.70699,             0.67659,             0.42508,            0.013275,           0.0033891,            0.004271,            0.002433,            0.002433,            0.002433
                 146,           0.0081509,           0.0084418,           0.0051187,             0.58676,             0.67083,             0.68774,             0.44768,            0.012426,           0.0033802,           0.0043654,           0.0024267,           0.0024267,           0.0024267
                 147,           0.0082743,           0.0083859,           0.0050557,             0.61396,             0.69167,             0.67385,             0.44764,            0.012772,           0.0032829,           0.0042761,           0.0024204,           0.0024204,           0.0024204
                 148,           0.0082833,           0.0086958,           0.0051532,             0.68112,             0.66686,             0.69133,              0.4394,            0.012122,           0.0033749,            0.004066,           0.0024141,           0.0024141,           0.0024141
                 149,           0.0080948,           0.0083244,           0.0050427,              0.5992,             0.68737,             0.67718,             0.44029,            0.011831,           0.0034199,           0.0042333,           0.0024078,           0.0024078,           0.0024078
                 150,           0.0080089,           0.0083995,           0.0051152,              0.5778,                 0.7,             0.65558,             0.41983,            0.012022,           0.0034179,            0.004483,           0.0024015,           0.0024015,           0.0024015
                 151,            0.008191,           0.0083051,           0.0049129,             0.55751,                 0.7,             0.64845,              0.4244,            0.011901,           0.0034232,           0.0044988,           0.0023952,           0.0023952,           0.0023952
                 152,            0.008124,           0.0081337,           0.0050869,             0.55755,               0.675,             0.64491,             0.41957,            0.011433,             0.00344,           0.0045945,           0.0023889,           0.0023889,           0.0023889
                 153,           0.0082027,           0.0082922,           0.0051009,             0.59282,             0.66268,             0.66608,             0.44325,            0.012175,           0.0033316,           0.0044111,           0.0023826,           0.0023826,           0.0023826
                 154,           0.0081063,           0.0082968,            0.004968,             0.61517,             0.68333,             0.66451,             0.42882,            0.011868,           0.0033747,           0.0044823,           0.0023763,           0.0023763,           0.0023763
